YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,PRECTOTCORR,PS,WS10M
2024,4,15,6.32,19.61,86.25,0.06,101.49,4.96
2024,4,16,5.95,20.06,80.38,0.05,101.23,4.23
2024,4,17,4.71,21.42,66.44,0,100.47,7.43
2024,4,18,6.25,19.15,78.88,0,101.05,6.52
2024,4,19,6.29,19.28,71.94,0,101.06,3.75
2024,4,20,6.33,19.29,71.25,0.01,101.07,7.84
2024,4,21,6.4,18.19,71.75,0,101.41,3.12
2024,4,22,6.45,21.06,69.38,0,101.36,7.03
2024,4,23,6.29,23.35,53.12,0,100.96,6.77
2024,4,24,3.83,21.12,70.06,0,100.66,6.6
2024,4,25,4.92,19,76.31,0,100.74,7.04
2024,4,26,6.43,18.76,75.31,0,101.09,6.57
2024,4,27,6.74,18.38,74.5,0,101.17,5.56
2024,4,28,6.62,19.03,74.06,0,101.3,4.95
2024,4,29,6.53,18.8,77.38,0,101.28,4.91
2024,4,30,6.66,19.51,80.62,0.05,101.17,5.86
2024,5,1,6.87,19.32,74.5,0,101.13,4.89
2024,5,2,6.72,20.64,71.25,0,100.99,2.52
2024,5,3,6.91,20.45,83,0.06,101.16,6.86
2024,5,4,7.05,19.98,74.12,0,101.17,7.3
2024,5,5,6.52,19.39,70.94,0.1,101.05,9.04
2024,5,6,7.14,19.51,66.69,0.01,101.35,6.69
2024,5,7,7.28,19.25,63.75,0,101.49,3.59
2024,5,8,7.14,20.02,63.44,0,101.29,4.17
2024,5,9,7.16,21.63,70.19,0,100.67,6.35
2024,5,10,7.15,21.18,69.5,0,100.5,6.98
2024,5,11,7.23,19.91,76.5,0,101.1,6.29
2024,5,12,7.05,19.33,77.94,0.03,101.33,6.76
2024,5,13,7.14,19.75,67.19,0,101.38,6.87
2024,5,14,7.28,19.83,73.25,0,101.32,4.23
2024,5,15,7.14,20.95,64.19,0,101.4,2.74
2024,5,16,7.18,23.7,53.81,0,101.46,4.19
2024,5,17,7.13,25.22,48.69,0,101.43,3.54
2024,5,18,7.05,25.45,47.69,0,101.27,2.3
2024,5,19,7.06,26.78,49.12,0,100.97,2.27
2024,5,20,7.12,23.67,65.38,0,100.84,2.81
2024,5,21,6.61,23.42,73.56,0,101.02,2.84
2024,5,22,6.97,24.76,64.69,0.62,101.03,2.84
2024,5,23,5.53,22.97,76.12,0,101.18,7.27
2024,5,24,7.38,22.46,70.31,0,101.31,6.16
2024,5,25,7.26,22.55,69.69,0,101.17,3.7
2024,5,26,7.15,24.55,63.75,0.04,100.71,4.91
2024,5,27,7.34,22.07,73.06,0.02,101.05,7.59
2024,5,28,7.26,21.32,73.56,0,101.21,5.01
2024,5,29,7.31,21.32,72.25,0,101.22,4.55
2024,5,30,7.18,21.58,62.69,0,101.2,3.2
2024,5,31,7.26,25.77,54.94,0,101.18,4.08
2024,6,1,7.72,24.73,65.5,0.01,101.34,3.55
