YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,PRECTOTCORR,PS,WS10M
2014,4,17,6.99,22.15,51.06,0,100.53,3.12
2014,4,18,7.12,25.54,41.88,0,100.54,4.91
2014,4,19,3.39,22.44,54.44,0,100.79,3.2
2014,4,20,6.99,21.11,60.19,0,100.86,5.02
2014,4,21,7.55,20.16,54.12,0,100.97,4.11
2014,4,22,6.85,22.19,53.44,0,101.08,3.86
2014,4,23,6.13,22.92,53.5,0,100.95,4.52
2014,4,24,7.01,26.56,46.25,0,100.28,4.09
2014,4,25,7.03,25.73,54.81,0,100.27,4.64
2014,4,26,7.48,22.33,52.38,0,100.65,3.71
2014,4,27,7.9,22.65,47.75,0,100.54,2.23
2014,4,28,7.52,25.39,31.25,0,100.59,4.16
2014,4,29,7.86,24.51,48.88,0,100.75,2.85
2014,4,30,7.71,25.48,42.44,0,100.65,2.6
2014,5,1,7.6,25.73,46,0,100.54,3.62
2014,5,2,7.76,24.37,46,0,100.83,3.03
2014,5,3,7.4,29.38,25.44,0,100.64,4.02
2014,5,4,6.52,31.76,16.12,0,100.41,5.06
2014,5,5,4.73,30.87,29,0.03,100.37,3.7
2014,5,6,4.96,26.05,53.19,1.34,100.57,5.89
2014,5,7,4.83,23.12,57.94,1.06,100.51,5.27
2014,5,8,5.26,21.82,52.19,2.36,100.36,4.31
2014,5,9,7.27,22.48,46.56,0,100.68,4.58
2014,5,10,6.99,23.59,47.75,0.08,100.7,3.96
2014,5,11,7.35,22.26,47.75,0,100.83,3.18
2014,5,12,6.43,21.6,52.5,0,101.05,3.75
2014,5,13,7.96,23.01,47.56,0,101.22,3.14
2014,5,14,7.96,24.19,45.62,0,101,3.27
2014,5,15,7.3,26.71,31.56,0,100.6,2.45
2014,5,16,7.25,26.3,48.31,0,100.66,3.74
2014,5,17,7.68,24.3,47.38,0,101.05,4.9
2014,5,18,7.97,22.33,44.5,0,101.25,4.25
2014,5,19,7.4,23.92,46.31,0,101.12,3.91
2014,5,20,6.1,24.01,47,0,100.82,2.51
2014,5,21,6.51,27.52,35.25,0,100.29,4.74
2014,5,22,7.41,25.12,51.38,0,100.48,3.21
2014,5,23,7.66,25.46,44.94,0,100.48,2.95
2014,5,24,7.76,25.89,45.12,0,100.74,3.1
2014,5,25,8,25.45,45.12,0,100.91,3.35
2014,5,26,7.71,27.25,40.69,0,100.83,2.93
2014,5,27,7.31,31.35,30.25,0,100.4,4.32
2014,5,28,6.57,27.28,51,0,100.44,4.69
2014,5,29,7.29,28.05,41.69,0,100.69,2.81
2014,5,30,7.56,32.46,26.25,0,100.32,3.34
2014,5,31,7.51,27.56,44.94,0,100.52,5.32
2014,6,1,8.11,24.66,46.5,0,100.73,4.22
2014,6,2,7.89,25.42,46.06,0,100.84,3.28
2014,6,3,7.14,28.97,34.94,0,100.7,4.51
2014,6,4,6.59,32.58,25.31,0,100.23,6.2
2014,6,5,7.38,27.51,43.38,0,100.57,5.43
2014,6,6,7.7,25.71,46.44,0,100.54,3.96
2014,6,7,8,25.94,44.06,0,100.46,3.43
2014,6,8,7.78,26.39,47.94,0,100.37,3.05
2014,6,9,7.79,26.71,47.31,0,100.39,2.87
2014,6,10,8.06,27.66,45.19,0,100.59,3.47
2014,6,11,7.89,28.23,44.44,0,100.66,3.65
2014,6,12,8.12,28.11,42.12,0,100.45,4.09
2014,6,13,7.35,28.05,46.12,0,100.27,2.78
2014,6,14,7.21,29.18,43.06,0,100.32,2.29
2014,6,15,8.18,30.15,37.44,0,100.58,2.92
2014,6,16,8.16,30.08,35.38,0,100.57,4.73
2014,6,17,8.09,29.71,42.69,0,100.64,5.39
2014,6,18,8.05,28.94,43.12,0,100.72,3.51
2014,6,19,7.75,31.33,35.88,0,100.45,3.8
2014,6,20,7.87,30.93,33.06,0,100.33,5.09
2014,6,21,8.17,26.86,50.75,0,100.64,4.44
2014,6,22,8.25,26.63,49.5,0,100.82,4.09
2014,6,23,8.23,27.12,49.69,0,100.73,4.16
2014,6,24,8.18,27.21,45.62,0,100.49,3.69
2014,6,25,7.98,28.35,44.38,0,100.35,3.52
2014,6,26,8.16,29.48,42.75,0,100.41,3.56
2014,6,27,8.08,30.98,46.75,0,100.51,3.79
2014,6,28,8.12,32.48,44,0,100.45,3.77
2014,6,29,8.02,31.77,44.69,0,100.32,3.65
2014,6,30,8.01,29.56,48.44,0,100.33,3.08
2014,7,1,7.78,29.34,50.62,0,100.59,3.59
2014,7,2,7.88,29.9,44.06,0,100.69,4.2
2014,7,3,7.91,29.8,43.5,0,100.35,3.58
2014,7,4,7.44,30.86,45.62,0,99.81,4.58
2014,7,5,7.8,28.97,46.12,0,99.93,4.64
2014,7,6,7.31,29.06,46.88,0,100.27,3.13
2014,7,7,7.64,30.07,46.56,0,100.45,3.41
2014,7,8,7.87,29.12,44.56,0,100.3,3.16
2014,7,9,7.82,29.76,40.81,0,100.22,1.96
2014,7,10,8.02,31.99,39.38,0,100.21,2.7
2014,7,11,7.86,31.89,41.56,0,100.27,2.62
2014,7,12,7.6,33.21,29.62,0,100.46,4.19
2014,7,13,7.83,29.83,47.44,0,100.66,4.2
2014,7,14,7.99,28.35,49,0,100.44,4.54
2014,7,15,7.83,28.78,48.88,0,100.27,4.4
2014,7,16,8,28.53,47.56,0,100.41,3.85
2014,7,17,7.97,27.62,52.25,0,100.52,3.74
2014,7,18,7.86,27.87,52.81,0,100.41,3.99
2014,7,19,7.87,28.27,49,0,100.36,4.02
2014,7,20,7.67,28.47,48.88,0,100.28,4.77
2014,7,21,7.54,29.36,45.31,0,100.19,3.45
2014,7,22,7.25,29.87,45.56,0,100.23,2.59
2014,7,23,7.66,30.54,44.5,0,100.29,2.95
2014,7,24,8,29.98,41.81,0,100.27,3.12
2014,7,25,7.8,28.8,49.12,0,100.16,3.35
2014,7,26,7.76,29.35,46.62,0,100.24,2.94
2014,7,27,7.54,30.33,45,0,100.54,2.55
2014,7,28,7.41,30.33,48.12,0,100.57,2.96
2014,7,29,7.77,30.58,42.75,0,100.31,3.04
2014,7,30,7.74,30.98,38.12,0,100.17,3.44
2014,7,31,7.73,29.8,51.44,0,100.15,2.71
2014,8,1,7.76,31.07,43.94,0,100.08,2.72
2014,8,2,7.64,29.8,50.44,0,100.19,3.65
2014,8,3,7.65,29.05,52.62,0,100.17,3.65
2014,8,4,7.48,29.47,52.62,0,100.04,3.88
2014,8,5,7.45,30.32,44.81,0,99.91,4.9
2014,8,6,7.55,31.26,36.62,0,100,3.07
2014,8,7,7.6,31.3,42.69,0,100.16,3.06
2014,8,8,7.67,29.71,46.25,0,100.44,3.44
2014,8,9,7.6,28.55,52,0,100.45,3.85
2014,8,10,7.41,29.37,52.75,0,100.31,3.66
2014,8,11,7.36,29.5,47.94,0,100.29,2.04
2014,8,12,7.35,30.05,45.94,0,100.25,2.71
2014,8,13,7.13,30.75,48.31,0,100.17,3.31
2014,8,14,7.22,30.9,48.31,0,100.27,3.25
2014,8,15,7.26,31.29,45.44,0,100.41,3.55
2014,8,16,7.22,30.76,41.56,0,100.19,3.46
2014,8,17,6.86,30.66,49.44,0,99.86,3.92
2014,8,18,7.06,30.55,49.69,0,99.99,4.09
2014,8,19,7.35,29.98,47.69,0,100.42,3.16
2014,8,20,7.38,29.72,43.88,0,100.68,2.82
2014,8,21,7.23,28.98,51.94,0,100.64,3.52
2014,8,22,7.09,30.28,49.75,0,100.41,3.26
2014,8,23,6.99,31.6,49.69,0,100.19,3.39
2014,8,24,7.15,32,50,0,100.1,3.62
2014,8,25,7.1,31.76,47.38,0,100.24,3.2
2014,8,26,7.18,30.64,42.81,0,100.33,3.34
2014,8,27,7.08,29.68,49.38,0,100.22,3.38
2014,8,28,6.97,29.66,53.75,0,100.17,3.2
2014,8,29,6.86,30.15,46.25,0,100.27,2.66
2014,8,30,6.87,29.79,48.94,0,100.33,3.01
2014,8,31,6.62,29.04,54.19,0,100.33,3.73
2014,9,1,6.74,28.4,53,0,100.3,3.75
2014,9,2,6.71,28.51,51.19,0,100.3,2.78
2014,9,3,6.98,28.94,50.19,0,100.4,3.07
2014,9,4,6.74,30.67,45.44,0,100.33,3.14
2014,9,5,6.93,28.82,53.31,0,100.23,3.77
2014,9,6,6.76,28.22,50.06,0,100.25,2.79
2014,9,7,6.87,28.85,48.62,0,100.51,2.7
2014,9,8,6.63,28.35,53.19,0,100.72,3.1
2014,9,9,6.69,27.99,53.06,0,100.62,2.87
2014,9,10,6.53,28.15,54.19,0,100.58,2.59
2014,9,11,6.55,28.69,50.69,0,100.7,2.85
2014,9,12,6.51,27.95,53.12,0,100.78,3.1
2014,9,13,6.6,27.04,55.12,0,100.72,3.46
2014,9,14,6.62,27.36,55.5,0,100.57,3.24
2014,9,15,6.49,27.76,50.69,0,100.6,3.17
2014,9,16,6.36,29.52,43.75,0,100.38,2.55
2014,9,17,5.74,29.04,43.06,0,100.28,5.56
2014,9,18,6.12,27.19,55.19,0,100.72,3.3
2014,9,19,5.8,26.59,53,0,100.89,3.82
2014,9,20,5.66,26.26,55.06,0,100.79,3.91
2014,9,21,5.89,26.21,54.25,0,100.69,3.35
2014,9,22,6.1,26.88,52.62,0,100.65,2.81
2014,9,23,6.08,27.58,56.38,0,100.72,3.01
2014,9,24,5.84,28.96,52.56,0,100.83,2.76
2014,9,25,5.86,28.32,56.12,0,100.83,3.52
2014,9,26,5.93,27.29,53.44,0,100.81,3.58
2014,9,27,5.82,30.31,40.12,0,100.58,3.87
2014,9,28,5.49,26.16,50,0,100.8,4.41
2014,9,29,5.57,24.5,51.75,0.24,100.96,3.56
2014,9,30,5.34,24.4,56.88,0.73,100.95,2.98
2014,10,1,4.96,24.63,54.25,0.31,100.92,3.93
2014,10,2,5.63,24.37,52.12,0,100.95,2.96
2014,10,3,5.72,24.43,51.81,0,100.88,2.57
2014,10,4,5.83,24.03,54.06,0,100.91,2.97
2014,10,5,5.77,23.69,58.62,0,101.09,3.45
2014,10,6,5.75,23.7,61.12,0,101.21,3.93
2014,10,7,5.39,25.22,64.81,0,101.06,4.34
2014,10,8,4.84,25.4,67.62,0,100.79,3.51
2014,10,9,5.48,24.63,57.19,0,100.76,2.92
2014,10,10,5.4,24.84,57.19,0,100.75,2.52
2014,10,11,5.13,24.65,58.5,0,100.85,2.99
2014,10,12,5.29,24.35,59.06,0,100.95,2.82
2014,10,13,4.97,24.06,57.88,0.07,100.92,2.6
2014,10,14,5.15,23.37,55.94,0.03,100.86,2.99
2014,10,15,5.07,23.34,55.38,0.41,100.95,2.77
2014,10,16,4.98,23.2,59.12,0.1,101.18,2.67
2014,10,17,5.1,24.16,55,0,101.33,2.48
2014,10,18,4.85,24.87,56.94,0.04,100.99,3.59
2014,10,19,4.44,24.44,64.62,0.29,100.58,5.25
2014,10,20,5.25,22.43,51.06,0.01,100.81,3.94
2014,10,21,5.19,20.9,44.75,0,100.97,1.98
2014,10,22,3.65,20.7,48.69,0,100.93,1.65
2014,10,23,4.83,23.24,36,0,100.91,3.18
2014,10,24,4.82,24.19,31.06,0,100.93,3.01
2014,10,25,4.82,25.41,30.12,0,100.85,2.13
2014,10,26,4.78,25.57,39.19,0,100.84,2.09
2014,10,27,4.25,23.98,60.75,0,101.05,2.97
2014,10,28,4.44,22.47,63.31,0.21,101.08,3.02
2014,10,29,4.72,21.62,59,0.01,101.01,3
2014,10,30,4.39,21.65,56.06,0.36,100.97,3.49
2014,10,31,4.31,20.45,63.12,0.96,100.95,3.83
2014,11,1,3.94,21.64,54.31,0.64,101.01,1.92
2014,11,2,3.17,23.69,41.94,0.04,100.8,5.25
2014,11,3,4.29,21.12,63.75,0.2,101.13,3.31
2014,11,4,3.79,19.93,60.56,0.09,101.37,3.45
2014,11,5,3.86,19.24,57.25,0.01,101.59,2.76
2014,11,6,4.52,20.24,59.31,0,101.62,4.58
2014,11,7,3.74,19.4,42,0,101.24,4.2
2014,11,8,4.38,23.67,23.94,0,100.98,2.48
2014,11,9,4.23,21.73,46.62,0,101.15,3.05
2014,11,10,4.1,20.78,65.62,0,101.33,2.91
2014,11,11,3.64,19.94,73.19,0,101.2,3.2
2014,11,12,4.08,19.8,73.94,0.01,100.94,2.83
2014,11,13,4.16,20.44,67.19,0,100.81,2.59
2014,11,14,4.06,20.39,59.75,0,100.7,3.08
2014,11,15,3.77,19.56,63.75,0.12,100.8,3.51
2014,11,16,3.23,19.09,67.94,0.2,100.81,3.76
2014,11,17,3.45,19.11,68.62,0.06,101.14,3.1
2014,11,18,3.48,19.02,72.38,0,101.44,3.2
2014,11,19,3.5,19.75,70.69,0,101.31,3.8
2014,11,20,3.72,19.92,72.5,0,101,3.83
2014,11,21,3.18,18.73,68.19,0.01,100.98,4.28
2014,11,22,2.91,17.39,59.56,0.17,101.18,4.18
2014,11,23,2.96,17.02,56.19,0.32,101.14,3.8
2014,11,24,2.79,16.36,59.69,1.88,100.87,3.62
2014,11,25,2.77,15.55,68.81,0.92,100.96,4.2
2014,11,26,3.29,15.34,63,1.35,101.04,4.94
2014,11,27,2.42,14.91,67.69,0.41,101.33,3.89
2014,11,28,3.96,15.43,66.5,0.05,101.73,2.51
2014,11,29,3.65,16.18,72.88,0.51,101.76,2.3
2014,11,30,3.62,16.7,77.5,0.1,101.55,3.23
2014,12,1,3.69,17.62,69.31,0,101.46,1.45
2014,12,2,3.26,17.41,59.94,0,101.41,2.7
2014,12,3,2.58,18.4,45.31,0,101.29,3.09
2014,12,4,3.68,20.86,41.69,0,101.2,3.07
2014,12,5,3.66,20.13,51.81,0,101.14,2.55
2014,12,6,3.26,18.65,74.94,0,101.1,3.55
2014,12,7,3.31,17.87,77.88,0,101,3.27
2014,12,8,2.53,17.48,74.06,0.01,100.62,1.94
2014,12,9,3.23,16.43,53.38,0,100.57,5.1
2014,12,10,3.32,15.57,50.19,0,101.29,2.84
2014,12,11,3.37,17.44,42.44,0,101.08,3
2014,12,12,3.08,15.61,33.69,0.3,101,5.63
2014,12,13,2.7,14.51,62.44,0.01,101.2,4.78
2014,12,14,2.56,15.51,75.19,0.03,101.43,4.13
2014,12,15,3.44,16,73.44,0.02,101.67,3.45
2014,12,16,3.33,15.26,74.94,0,101.73,3.55
2014,12,17,2.74,14.67,59.75,0,101.49,2.29
2014,12,18,2.03,15.75,42.75,0,101.26,3.39
2014,12,19,2.82,16.13,70.12,0.02,101.31,2.74
2014,12,20,3.34,15.08,71.06,0,101.48,2.85
2014,12,21,3.42,14.42,68.31,0.03,101.53,2.93
2014,12,22,2.76,14.48,70.88,0.11,101.43,3.76
2014,12,23,3.7,13.49,63.81,0,101.66,2.97
2014,12,24,3.78,13.94,70.56,0,101.89,2.06
2014,12,25,3.59,14.33,71.94,0,101.58,3.12
2014,12,26,3.49,14.63,69.19,0,101.12,1.95
2014,12,27,3.5,14.23,66.5,0,101.06,2.5
2014,12,28,3.41,12.87,52.44,0,101.41,4.52
2014,12,29,3.73,13.22,49.25,0,101.51,3.28
2014,12,30,3.66,12.55,43.25,0,101.25,2.22
2014,12,31,3.69,14.19,32.12,0,101.05,3.15
2015,1,1,2.93,11.09,38,0,101.53,4.78
2015,1,2,3.36,10.96,52.19,0,101.73,2.8
2015,1,3,3.59,10.95,53.31,0.06,101.66,4.35
2015,1,4,3.2,11.6,64.12,0.05,101.53,4.58
2015,1,5,3.11,12.4,60.56,0,101.02,7.26
2015,1,6,2.99,11.93,45.5,0.14,100.81,9.89
2015,1,7,1.62,8.48,63.75,4.52,101.25,9.02
2015,1,8,2.05,9.1,64.5,0.16,102,5.91
2015,1,9,2.58,8.87,62.94,0.38,101.93,6.02
2015,1,10,3.1,9.57,65.38,0.32,101.78,4.7
2015,1,11,3.1,11.43,75.69,1.97,101.72,4.23
2015,1,12,3.97,10.87,63.62,0,101.85,2.74
2015,1,13,2.29,13.07,56.94,0.01,101.35,4.14
2015,1,14,3.12,10.55,46.69,0.03,101.38,4.59
2015,1,15,3.53,12.15,63.31,0.08,101.29,4.38
2015,1,16,3.31,12.51,71.69,0.18,101.47,4.11
2015,1,17,3.21,12.38,75.19,0.23,101.61,3.54
2015,1,18,4,12.21,74,0.02,101.98,2.62
2015,1,19,3.75,11.51,74.44,0.06,101.8,3.54
2015,1,20,4.14,12.19,52.5,0.01,101.48,3.18
2015,1,21,4.17,15.62,32.31,0,101.42,3.71
2015,1,22,4.11,16.69,31.06,0,101.42,2.94
2015,1,23,3.45,16.93,29.62,0,100.95,2.77
2015,1,24,3.45,15.09,45.12,0,100.89,2.66
2015,1,25,3.59,15.08,71.44,0,101.05,2.05
2015,1,26,2.37,15.01,69.75,0,101.3,3.87
2015,1,27,3.35,15.51,64.75,0,100.9,3.27
2015,1,28,4.38,13.02,55.12,0,100.87,3.73
2015,1,29,4.3,13.33,50,0,100.79,2.48
